DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Pos_Signal_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Context_Type,Signal_Type,Signal_Strength,Neg_Signals,Rejection_Reason
p.oslo;3;131,2,1,1,yes,ab,Loan,Theadelphia (Arsinoites),17. Jan. 118,0118-01-17,,,πυρου,1.583333,αρταβησ,28,δραχμων,34.91,2,1,3,0,no,no,no,,,,π ρὸ ς Λεω νίδ ην Ἡρώδ ου δραχμῶν 28 πυροῦ ἀρτάβης 1 1/2 1/12,OTHER,,0.0,,
p.oxy;14;1733,1,1,1,yes,ab,Farming Account,Oxyrhynchos,spätes III,,0276,0300,κριθησ,1,αρταβη,160,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"κτρα δραχμαὶ 400 ,
τῷ ὄνῳ κριθῆς ἀρτάβη 1 δραχμαὶ 160 ,
τοῖς ἐργάταις οἴνου
κεράμιον",OTHER,,0.0,,
p.oxy;3;522,1,1,1,yes,ab,Account of Corn - Transport,Oxyrhynchos,II,,0101,0200,πυρου,3400,αρταβαι,21,δραχμων,41.26,4,1,4,0,no,yes,no,,,,"λόγος ἀποστόλου Τριαδέλφου
πυροῦ ἀρτάβαι 3400 ἐκ δραχμῶν 21 δραχμαὶ 712 .
τῷ αὐ τῷ",PRICE,rate_construction,0.8,,
p.oxy;41;2961,1,2,1,yes,ab,Receipt for the Price of πυρὸς συναγοραστικός,Oxyrhynchos,28. Febr. 154,0154-02-28,,,σιτολο,5.625,αρταβασ,8,δραχμων,26.59,31,22,31,0,no,yes,no,,,,"τιμῆς
πυροῦ συναγοραστικοῦ
οὗ ἐμέτρησα διὰ σιτολό
γων Θμοι σεφὼ το παρχίας Τήεως τό πων
3 λόγου κολλ ήματος 52
ὑπὲρ τῆς α ὐτῆς Τήεως ἀρτάβας 5 1/2 1/8
ὡς τῆς ἀρτάβης 1 δραχμῶν 8 ἀκολούθως
τοῖς ὑ πὸ Μουνατίου Φήλικος",PRICE,"receipt_price,priceword_ext",0.7,,
p.oxy;41;2963,1,2,1,yes,ab,Receipt for the Price of πυρὸς συναγοραστικός,Oxyrhynchos,154,0154,,,σιτολ,5.625,αρταβασ,8,δραχμων,25.64,35,24,35,0,no,yes,no,,,,"πυροῦ συναγοραστικοῦ
οὗ ἐμέτρησα διὰ ια σιτολ όγων
Θμοι σεφὼ το παρχίας Τήεως τό πων
3 λόγου κολ λήματος 52
ὑ πὲρ τῆ ς α ὐτῆς Τήεως ἀρτάβας 5 1/2 1/8
ὡς τ ῆ ς ἀρτάβης 1 δραχμῶν 8 ἀκολού
θ ως το ῖς ὑ",PRICE,"receipt_price,priceword_ext",0.7,,
p.oxy;49;3518,1,9,1,yes,ab,Order to Issue Wheat and Wine,Oxyrhynchos,25. Mai 260,0260-05-25,,,πυρου,1,αρταβησ,16,δραχμασ,39.94,6,4,6,0,no,yes,no,,,,"ὁ χ ειριστὴς λημ
ματίσαι τοῦ μὲν πυροῦ ὡς τῆς
ἀρτάβης 1 δραχμὰς 16 , τοῦ δὲ οἴνου ὡς τοῦ",PRICE,priceword_ext,0.6,,
p.oxy;49;3519,1,2,1,yes,ab,Order to Issue Wheat and Wine,Oxyrhynchos,25. Mai 260,0260-05-25,,,πυρου,1,αρταβησ,16,δραχμασ,41.75,5,3,5,0,no,yes,no,,,,"Σαραπιάδης ὁ χειριστὴς λημμα
τίσαι τοῦ μὲν πυροῦ ὡς τῆς ἀρτάβης 1 δραχμὰς 16 ,
τοῦ δὲ οἴνου ὡς τοῦ",PRICE,priceword_ext,0.6,,
p.oxy;60;4056,1,2,1,yes,ab,Receipts for Refund of the Price of πυρὸς συναγοραστικός,Prosopites,154 - 155 (?),,0154,0155,πυρο,8.75,αρταβασ,8,δραχμων,43.21,7,28,28,0,no,yes,no,,,,"ικοῦ γραμ ματέως οὗ
ἕκαστος ἡμῶν ἐμέτρησεν πυρο ῦ
ὡς τῆς ἀρτάβης ἐκ δραχμῶν 8 μ η δενὸς ὑπολογηθ έντος
ὀνόματι ἑκατοστῶν ἢ ἄλλου τινος.
ἐσμὲν δέ·
Φε υ Φερωούθεως
ἀρτάβας 8 1/2 1/4
υ του υἱοῦ",PRICE,rate_construction,0.8,,
p.oxy;85;5516,1,1,1,yes,ab,Record of Rent Payments in Cash and Kind,Oxyrhynchos,nach 29. Aug. 147,,0147-08-29,0147-08-29,πυρου,,,10,δραχμασ,37.98,6,-1,6,0,yes,yes,no,,,,"ἔ σ χ ομεν παρὰ σοῦ ἐκ τιμῆς πυροῦ
ἀρταβῶν ἀρ τ άβας 10 δραχμὰς 80 ,
γί νονται δραχμαὶ 80",PRICE,"receipt_price,priceword_ext",0.7,,
p.oxy;8;1144,1,1,1,yes,ab,Temple - account,Oxyrhynchos,spätes I - frühes II,,0076,0125,πυρου,,,40,δραχμαι,26.67,20,-1,20,0,no,yes,no,,,,"οῦσι ἀπὸ
ἑνδεκάτης ἕ ως 17
δραχμαὶ 40 , ξύλων εἰς θυσίαν τ
δαπάν η ς κέ λλης
το ῖς ἁγνεύουσι κατὰ
τοῦ πυροῦ ἀρταβ
ι ος τιμῆς τ",PRICE,priceword_ext,0.6,,
p.petr;2;39d,1,1,1,yes,ab,Taxing Accounts,Arsinoites,II v.Chr.,,-0200,-0101,κριθησ,,,1,ταλαντον,37.74,7,-1,7,0,yes,yes,no,,,,"κευην κλειδοποιῷ
τιμὴν κλειδῶν
γίνεται τάλαντον 1 500
Φαῶφι
1 κριθῆς πορείοις 2 χ οινικ
ἱερείῳ χο ίνικες",PRICE,priceword_ext,0.6,,
p.petr;3;80,1,2,1,yes,ab,Reports on Cultivation,Arsinoites,III v.Chr.,,-0300,-0201,πυρ,1509,αρταβαι,1,οβολου,42.5,4,15,19,0,no,yes,no,,,,"94 2
γίνονται δραχμαὶ 2811 ἡμιωβέλιον τέταρτον ὀβολοῦ 1/2 1/4 αἳ πυρ ῶν 1405 1/2 1/12
σὺν δὲ τῶι μεμετρημένωι
εἰ ς πυρῶν λόγον ἀρτάβαι 1509
καὶ ὧι πλείω διαγέγραπται
Πυρρείας",PRICE,"receipt_price,priceword_ext",0.7,,
p.petr;3;80,1,3,1,yes,ab,Reports on Cultivation,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,1509,αρταβαι,1,οβολου,33.59,17,2,19,0,no,yes,no,,,,"94 2
γίνονται δραχμαὶ 2811 ἡμιωβέλιον τέταρτον ὀβολοῦ 1/2 1/4 αἳ πυρ ῶν 1405 1/2 1/12
σὺν δὲ τῶι μεμετρημένωι
εἰ ς πυρῶν λόγον ἀρτάβαι 1509
καὶ ὧι πλείω διαγέγραπται
Πυρρείας",PRICE,"receipt_price,priceword_ext",0.7,,
p.petr;3;80,1,4,1,yes,ab,Reports on Cultivation,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,1509,αρταβαι,371,δραχμαι,40.96,4,24,24,0,no,yes,no,,,,"δὲ τῶι μεμετρημένωι
εἰ ς πυρῶν λόγον ἀρτάβαι 1509
καὶ ὧι πλείω διαγέγραπται
Πυρρείας ἀπὸ τιμῆς σησάμου
ἐν τῶι Θῶυθ 26 ἀπὸ δραχμῶν 531 δραχμαὶ 371
αἳ πυρῶν 185 1/2
εἰς τὸ αὐτὸ 1694 1/2",PRICE,"receipt_price,priceword_ext",0.7,,
p.prag.varcl;NS;2,1,1,1,yes,ab,Rechnungsrollen des Heroneinos,Theadelphia (Arsinoites),29. Aug. - 27. Sept. 250,,0250-08-29,0250-09-27,πυρου,13,αρταβων,20,δραχμων,37.69,7,1,7,0,no,yes,no,,,,"200
καὶ ἀπὸ τιμῆς τειμ ῆ ς πυροῦ ἀρταβῶν 13 ὡς τῆς ἀρτάβης ἐκ δραχμῶν 20 δραχμὰς 260 2752 4
γίνονται λήμματος·",PRICE,"receipt_price,rate_construction,priceword_ext",0.8,,
p.prag.varcl;NS;6,1,1,1,yes,ab,Rechnungsrollen des Heroneinos,Theadelphia (Arsinoites),27. Nov. - 26. Dez. 260,,0260-11-27,0260-12-26,πυρου,13,αρταβων,18,δραχμων,42.72,7,1,8,0,no,yes,no,,,,"ο χώ ρων 150 ὡς τοῦ 1 ἐκ δραχμῶν 18 2700
ἀπὸ τιμ ῆς πυροῦ ἀρταβῶν 13 ὡς τῆς ἀρτάβης ἐκ δραχμῶν 12 δραχμαὶ",PRICE,"receipt_price,rate_construction,priceword_ext",0.8,,
p.prag;3;236r,1,1,1,yes,ab,Draft monthly account of Heroninos,Theadelphia (Arsinoites),nach 28. Okt. 259,,0259-10-28,,πυρου,13,αρταβ,3200,δραχμ,35.76,9,1,10,0,no,yes,no,,,,"200 ὡς τοῦ
1 ἐκ δραχμ- 16 δραχμ- 3200
καὶ ἀπὸ τι μῆς τει μῆς πυροῦ ἀρταβ - 13 ὡς τῆς ἀρταβ - ἐκ δραχμ-",PRICE,rate_construction,0.8,,
p.princ.roll;;2nded,4,5,1,yes,ab,Quittungen über Getreide- und Geldzahlungen,Philadelphia (Arsinoites),29. Juni 324,0324-06-29,,,κριθησ,,,1,δραχμω,25.05,3,-1,3,0,no,no,no,,,,"δραχμὰς τετρακισχιλίας τετρακισχειλίας
πεντακοσίας 4500 , καὶ κριθῆς ἀρτάβη ν 1 , δραχμῶ ν χιλίων χιλείων , γ ίνονται",OTHER,,0.0,,
p.ross.georg;2;24,1,1,1,yes,ab,Aus dem Amtstagebuch eines Strategen,Memphis,157 - 159,,0157,0159,πυρον,,,128,δραχμα,32.04,12,-1,12,0,yes,yes,no,,,,"δραχ μαί εἰσι τοῦ δούλου, τὸν δὲ πυρὸν ἐμε λ
ἑκκαιδεκάδραχμον τιμὴν τειμὴν ὡ ς λείπε ιν
128 δραχμὰ ς , ἃς ἐκέλευσεν π α ειν",PRICE,priceword_ext,0.6,,
p.sarap;;59,1,1,1,yes,ab,Comptes de recettes (?) et de dépenses,Hermopolites,90 - 133,,0090,0133,πυρου,1,αρταβη,64,δραχμαι,28.89,37,1,37,0,no,yes,no,,,,"έσεως Ἑρμου π όλεως ἐπὶ τ ῇ 4 πυροῦ ἀρτάβη 1
Μιρήι ἀπὸ Ἄμμω νος βουκόλ ῳ
13 ἀπ ὸ τιμῆς ἀχύρ ο υ α
Ὀννω φρ ὀνηλ ατ ο
ἀρραβ ων νομίσ ματος Ἀπολ
Ἑρμᾶι τηρή τῃ
Σελήνης δραχμαὶ 64
γεωργῶ ι Ὑ φαντ
ἀπὸ",PRICE,priceword_ext,0.6,TAX,
p.sarap;;79e,1,2,1,yes,ab,Comptes de dépenses au titre de l’impôt,Hermopolites,127 - 128,,0127,0128,πυρου,2,αρταβων,16,δραχμαι,32.88,3,1,3,0,no,no,no,,,,"είτ ης κ ά τ ω τιμ ῆς πυροῦ ἀρταβῶν 2 δραχμαὶ 16
ναυβ ίου 5 ἔτους 2",OTHER,,0.0,,
p.sarap;;79e,4,2,1,yes,ab,Comptes de dépenses au titre de l’impôt,Hermopolites,127 - 128,,0127,0128,πυρου,1,αρταβησ,2.5,δραχμαι,28.15,1,20,20,0,no,no,no,,,,"τι μῆς ὑ π ὲρ
Σ Α πυροῦ 2 1/2 δραχμαὶ 20
Πατε μί τ ης κ ά τ ω ὑ π ὲρ Σα ραπ ίωνος ἀρτάβης 1/4 δραχμαὶ 2
Πατε μίτ ης ἄνω",OTHER,,0.0,,
p.stras;6;559,1,1,1,yes,ab,Comptes,unbekannt,312 - 318 (?),,0312,0318,σιτου,,,4300,δραχμαι,32.45,9,-1,9,0,no,yes,no,,,,"ἄλλο λῆμμ α Παχὼν 1 τάλαντα 2 δραχμαὶ 4300
1 τ ὸ ἀπὸ τιμ ῆς σίτου Χαιρέου ἀπ αρτισθὲν ἀρτισθὲν
εἰς τὸ μέγα",PRICE,receipt_price,0.7,,
p.stras;8;701,1,1,1,yes,ab,Requête,unbekannt,II v.Chr.,,-0200,-0101,σιτου,7.5,αρταβασ,60,δραχμαι,41.01,5,5,10,0,yes,yes,no,,,,"θων τιμὴν 6 ἀρταβῶν δραχμαὶ 10
γίνονται δραχμαὶ 60 ὥσ τε εἶναι σίτου
πεπεμ μ ένου ἀρτάβας 7 1/4 1/4 ὧν
μισθὸς ὃ γί",PRICE,priceword_ext,0.6,,
p.stras;9;847,2,2,1,yes,ab,Comptabilité,Theadelphia (Arsinoites),ca. 150,0150,,,πυρου,4,αρταβαι,110,δραχμαι,26.36,4,1,5,0,no,no,no,,,,"λ ο ιπ ὸν δι ὰ Ἰσιδώρο υ δραχμαὶ 110
καὶ πυροῦ ἀρτάβαι 4 τ ι μῆς 44 δρο
παλαιστροφύλ",OTHER,,0.0,,
p.tebt;1;109,1,1,1,yes,ab,Sale of Wheat,"Kerkeosiris (Arsinoites, Ägypten)",22. Dez. 93 v.Chr.,-0093-12-22,,,πυρου,3,αρταβασ,2000,δραχμασ,40.55,10,1,10,0,yes,yes,no,,,,"τοῦ Διονυ σίου ἀνδ ρὸς καὶ γεγρ αμμένου πυροῦ ἀρτάβας 3 τιμὴν ἀρτάβας ἑκά στης
χα λκοῦ δραχμὰς 2000
ἔγγυ οι συ γγραφοφύλαξ Διονύσιος.",PRICE,priceword_ext,0.6,,
p.tebt;1;120,1,1,1,yes,ab,Account,Arsinoites Tebtynis (Arsinoites),nach 28. Sept. 64 v.Chr. (Jahr unsicher),,-0064-09-28,,πυρου,2,αρταβων,8,δραχμαι,48.33,3,1,3,0,yes,yes,no,,,,"ἀνθʼ ὧ ν κέχρη κε τιμῆ ς
πυροῦ ἀρταβῶν 2 δραχμαὶ 8 ,
Ἡλιοδώ ρωι τῶι παρʼ Ἀθηνίω",PRICE,priceword_ext,0.6,,
p.tebt;1;120,1,2,1,yes,ab,Account,Arsinoites Tebtynis (Arsinoites),nach 28. Sept. 64 v.Chr. (Jahr unsicher),,-0064-09-28,,πυρου,1,αρταβησ,8,δραχμαι,38.45,6,17,23,0,yes,yes,no,,,,",
Ἡλιοδώ ρωι τῶι παρʼ Ἀθηνίω νος δραχμαὶ 8 ,
καὶ τιμὴν πυροῦ 2/3 1200 ,
τῶι τοῦ Θοτέως εἰς τι μὴν κνή κου 1500 ,
ἄλλης ἀρτάβης 1 1320 ,
Πα τ ύ ν",PRICE,priceword_ext,0.6,,
p.tebt;1;120,2,1,1,yes,ab,Account,Arsinoites Tebtynis (Arsinoites),nach 28. Sept. 64 v.Chr. (Jahr unsicher),,-0064-09-28,,πυρου,2.5,αρταβων,7,ταλαντα,37.67,13,1,14,0,no,yes,no,,,,"δραχμαὶ 12
χα λκοῦ 5850 , γίνονται τάλαντα 7 4250 , λο ιπαὶ ἐν οἴκῳ 5850 .
καὶ τιμὴν πυροῦ ἀρταβῶν 2 1/2 ἀνὰ 1800 4500 4500 , καταλεί",PRICE,priceword_ext,0.6,,
p.tebt;3.1;743,1,1,1,yes,ab,Report from a Comogrammateus,Ptolemais Nea (Arsinoites),145 v.Chr.,-0145,,,πυρων,,,700,ταλαντα,32.08,7,-1,7,0,yes,yes,no,,,,"Ἁρπαήσ ιος τ οῦ
Θοτέως πεπτωκότος ἀτέκνου πυρῶν ἀρ τάβας , ὧν τιμὴ ἀνὰ 700 τάλαντα 191 2000 ,
καὶ ἀργυρίου ἐπισήμου",PRICE,priceword_ext,0.6,,
p.tebt;3.1;743,1,3,1,yes,ab,Report from a Comogrammateus,Ptolemais Nea (Arsinoites),145 v.Chr.,-0145,,,πυρου,,,700,ταλαντα,34.58,8,-1,8,0,yes,yes,no,,,,"ντ εργ α καὶ αὐτῶν
ἀπενηνέχθαι ἄλλας πυροῦ ἀρ τάβας 600 , ὧν τιμὴ ἀνὰ 700 τάλαντα 70 , μισ κ καὶ ἧς ἐγεώργε",PRICE,priceword_ext,0.6,,
p.tebt;3.1;815,8,3,1,yes,ab,List of Abstracts of Contracts,Tebtynis (Arsinoites),223 - 222 v.Chr.,,-0223,-0222,πυρων,8,αρταβων,2,δραχμων,26.25,7,1,7,0,no,no,no,,,,"Ἰδ α υμαίωι σικυῶνα ὃν ἔχει σι
πυρῶν ἀρταβῶν 8 χαλκοῦ νομίσματος δραχμῶν
δραχμῶν 2 , ἃς ἀποδώσει ἐν Ξανδικῶι Αἰγυπτίων δὲ",OTHER,,0.0,,
p.thmouis;1;1,13,2,1,yes,ab,"Le papyrus Thmouis 1, colonnes 68 - 160",Thmuis (Mendesios) Thmuis,180 - 192,,0180,0192,κριθ,,,603,δραχμαι,26.01,1,-1,1,0,no,no,no,,,,"τῶν ἐνθάδε κ ἔ
πεμψεν κατα
κριθ δραχμαὶ 603 , ὧν",OTHER,,0.0,,
p.trier;1;5,1,4,1,yes,ab,Vorladung wegen Nichtrückzahlung eines Weizendarlehens (Apollodoros gegen Botrichos),Herakleopolis,184 - 183 v.Chr. (?),,-0184,-0183,πυροσ,120,αρταβων,7,ταλαντων,30.51,14,23,37,0,yes,yes,no,,,,"κατὰ τὴν συγγραφὴν τῆς
τιµῆ ς τῶν 120 ἀρταβῶν τῶν
π υ ρῶν ἑκάστης ἀρτάβης χαλκοῦ νοµίσµατος
δρ α χµῶν 350 , καθότι πω
λεῖ ται ὁ πυρὸς ἐν τῆι ἐν Ἡρακλέους πόλει ἀγορᾶι,
το ῦ παντ ὸς χαλκοῦ νοµίσµατος ταλάντων 7 .
τίµηµα τῆς δίκης χαλ κοῦ",PRICE,priceword_ext,0.6,,
p.trier;2;15,1,1,1,yes,ab,Stellenbesetzung und Besoldung in der Militärverwaltung der Ptolemäerzeit,"Herakleopolites, Ägypten","nach
                17. Sept. 145 v.Chr.",,-0145-09-17,,πυρων,,,500,δραχμη,25.05,3,-1,3,0,no,no,no,,,,"ἀπὸ κενῶν χωρῶν διασεσαφημένου
ι προσθεμά των δραχμή 500 καὶ πυρῶν ἀρ τ άβη 10 .
Πτολεμαῖος Φ",OTHER,,0.0,,
p.trier;2;15,1,2,1,yes,ab,Stellenbesetzung und Besoldung in der Militärverwaltung der Ptolemäerzeit,"Herakleopolites, Ägypten","nach
                17. Sept. 145 v.Chr.",,-0145-09-17,,πυρων,,,500,δραχμη,42.15,3,-1,3,0,no,yes,no,,,,"ὡς ἂν προσαγγείληι
Ἀντίφιλος περὶ προσθεμάτω ν δραχμή 500 καὶ πυρῶν ἀρ τ άβη 10 , ὧν τιμὴ",PRICE,priceword_ext,0.6,,
p.trier;2;15,2,2,1,yes,ab,Stellenbesetzung und Besoldung in der Militärverwaltung der Ptolemäerzeit,"Herakleopolites, Ägypten","nach
                17. Sept. 145 v.Chr.",,-0145-09-17,,πυρου,,,850,δραχμη,46.39,2,-1,2,0,no,yes,no,,,,"α σὺ ν τοῖς γεγονόσι προσθέμα σ ιν δραχμή 850 πυροῦ 17
ἀφʼ ὧν πυροῦ 4 , τῶν",PRICE,priceword_ext,0.6,,
p.trier;2;15,2,3,1,yes,ab,Stellenbesetzung und Besoldung in der Militärverwaltung der Ptolemäerzeit,"Herakleopolites, Ägypten","nach
                17. Sept. 145 v.Chr.",,-0145-09-17,,πυρου,,,850,δραχμη,37.74,7,-1,7,0,no,yes,no,,,,"α σὺ ν τοῖς γεγονόσι προσθέμα σ ιν δραχμή 850 πυροῦ 17
ἀφʼ ὧν πυροῦ 4 , τῶν δὲ λοιπῶν τιμὴν τῆς ἀρτ",PRICE,priceword_ext,0.6,,
psi;15;1545,1,2,1,yes,ab,Registro di conti,Oxyrhynchites (?),II - III,,0101,0300,πυρου,60,αρταβαι,3677,δραχμαι,25.46,77,6,83,0,no,yes,no,,,,"3014
πλείω ὑ πὲρ δαπανήματ ος
δραχμαὶ 3677 3
γενῶν ἐστὶ δὲ ἄρακος
λοι παὶ προτέρου λόγ ου ἀρτάβαι 17 χ οίνικες 8 ὧν
παρεδόθησαν Ἄμοι φρο ντιστῇ ἀρτάβαι 10 1/2 χ οίνικες 6
λοι παὶ παρ’ ἐμοὶ ἀρτάβαι 6 1/2 χ οίνικες 6
κριθ ῆς λοι παὶ προτέρου λόγ ου ἀρτάβαι 1 1/3
λαχανοσπέρμου λοι παὶ προτέρου λόγ ου
ἀρτάβαι 2 3/4 χ οίνικες 6 αἱ ἀναλωθεῖσαι
ὧν ἡ τιμὴ ἐλημματί σθη ἐπάνω
πυροῦ λοι παὶ προτέρου λόγ ου ἀρτάβαι 60
ὧν ἀν αλωθ εῖσαι ὧν ἡ",PRICE,priceword_ext,0.6,,
psi;17;1681,1,1,1,yes,ab,Promemoria su un pagamento di frumentum emptum,Hermopolites,nach 20. Okt. 101,,0101-10-20,,πυρου,152.666667,αρταβαι,10,δραχμων,25.57,32,12,32,0,no,yes,no,,,,"Ἀντάμωνο ς Ἀντάμμωνο ς στρατηγοῦ
τιμῆ ς πυροῦ ἀρταβῶν συναγοραστικοῦ
οὗ ἐμέτρησα γενή ματος 4 ἔτους ·
ἀρτάβαι 152 2/3 αἱ μετρηθεῖσαι
ἐπὶ το ῦ Θὼθ Θὼ τ 5 ἔτους , ὡς τῆ ς
ἀρτάβης δραχμῶν 10 , αἱ συναγόμεναι
δραχμαὶ 1526 4",PRICE,priceword_ext,0.6,ADMIN,
sb;16;12314,1,2,1,yes,ab,Ausgabenliste einer Weberei (?),Oxyrhynchos (?),nach 130,,0130,,πυρου,4.5,αρταβαι,56,δραχμαι,37.83,5,1,6,0,yes,yes,no,,,,"σεαυτῷ σατῷ δραχμαὶ 8
τιμῆς τειμῆς χοιριδίων δραχμαὶ 56
μηνὸς Ἁδριανοῦ πυροῦ ἀρτάβαι 4 1/2
καὶ δαπάνης αὐτ ῶν",PRICE,priceword_ext,0.6,,
sb;16;12314,2,1,1,yes,ab,Ausgabenliste einer Weberei (?),Oxyrhynchos (?),nach 130,,0130,,πυρου,1,αρταβη,4,δραχμασ,36.57,6,1,7,0,no,yes,no,,,,"ἐξεκρούσατο Μ υσθᾶς εἰς ἔλαιον καὶ ἄλλ α δραχμὰς 4
τῷ αὐτῷ Ὀφελλίῳ πυροῦ ἀρτάβη 1
τιμῆς τεισμῆς ὑφάντρων δραχμαὶ 84",PRICE,priceword_ext,0.6,,
sb;16;12314,2,2,1,yes,ab,Ausgabenliste einer Weberei (?),Oxyrhynchos (?),nach 130,,0130,,πυρου,4,αρταβαι,52,δραχμαι,38.62,8,1,9,0,no,yes,no,,,,"τειμῆς ὀστέων δραχμαὶ 8
Σαραπιακὸς καὶ Νειλᾶς δραχμαὶ 52
Ε Ἐπεὶφ εἰς τὸ μυλαῖον πυροῦ ἀρτάβαι 4
λημμά των παρὰ Ὀφελλίου ὑπὲρ Ἐπεὶφ·",PRICE,priceword_ext,0.6,,
sb;16;12314,2,4,1,yes,ab,Ausgabenliste einer Weberei (?),Oxyrhynchos (?),nach 130,,0130,,πυρου,3.5,αρταβαι,12,δραχμαι,35.42,16,1,16,0,yes,yes,no,,,,"ἡμέρα ν 1
Μεσορὴ εἰς τὸ μυλαῖον πυροῦ ἀρτάβαι 3 1/2
γνα φ ε ῖ ὑπὲρ συνθέ σε ως συνθεως Λε σᾶ δραχμαὶ 12
τιμῆς οἴνου κεραμ ίου 1 δραχμαὶ",PRICE,priceword_ext,0.6,,
sb;16;12314,2,5,1,yes,ab,Ausgabenliste einer Weberei (?),Oxyrhynchos (?),nach 130,,0130,,κριθ,3.5,αρταβαι,6,δραχμαι,30.18,5,28,28,0,yes,yes,no,,,,"ν 1
Μεσορὴ εἰς τὸ μυλαῖον πυροῦ ἀρτάβαι 3 1/2
γνα φ ε ῖ ὑπὲρ συνθέ σε ως συνθεως Λε σᾶ δραχμαὶ 12
τιμῆς οἴνου κεραμ ίου 1 δραχμαὶ 6 4
τιμῆς κριθ ῶν τοῖς χοιριδ ίοις δραχμαὶ 8
λος",PRICE,priceword_ext,0.6,,
sb;16;12515,1,2,1,yes,ab,Gutsabrechnung,unbekannt,Mitte - Ende I,,0026,0100,πυρου,1,αρταβη,4,δραχμαι,25.77,4,17,17,0,no,no,no,,,,"ἀρτάβης 1/2
ε κτη γυψ ἄλη αρ ἀρτάβη 1
κυά μω ν 3 λάχα να 3
χ δ δραχμαὶ 4
τ πυροῦ χ β
α βολλαιο ε θ αψ",OTHER,,0.0,,
sb;16;12764,1,1,1,yes,ab,Abrechnung,Oxyrhynchos,I - II,,0001,0200,κριθησ,,,7,δραχμων,33.92,8,-1,8,0,no,yes,no,,,,"δραχμαὶ χ αλκοῖ 2 2
κ αὶ κριθῆς κρειθῆς ων ἀρτ αβῶν 7 1/2 ἐκ δραχμῶν 7 δραχμαὶ 52 3
ὀψωνί ω ν",PRICE,rate_construction,0.8,"TRANSPORT,RATION",
sb;16;13060,1,1,1,yes,ab,Bankquittung für die Zahlung von Getreidetransportkosten,Ptolemais Euergetis (Arsinoites),vor 4. Febr. 155,,,0155-02-04,πυρου,64.166667,αρταβασ,8,δραχμων,40.55,10,1,10,0,yes,yes,no,,,,"τοὺς ὅρ μους
γενή ματος 10 ἔτους πυροῦ ἀρτάβας 64 1/6 τιμῆς ὡς τῆς ἑ κάστης ἀρτάβης δραχμῶν 8 , τὰς σ υναγο μένας
ἀργ",PRICE,priceword_ext,0.6,ADMIN,
sb;20;14197,1,1,1,yes,ab,Entwurf einer Monatsabrechnung aus dem Heroninos - Archiv,Theadelphia (Arsinoites),26. Mai - 24. Juni 256,,0256-05-26,0256-06-24,πυρου,13,αρταβων,28,δραχμαι,35.18,7,1,8,0,yes,yes,no,,,,"δραχμῶν 12 δραχμαὶ 2700
καὶ ἐπὶ τραπέζης δραχμαὶ 28
καὶ ἀπὸ τιμῆς τειμῆς πυροῦ ἀρταβῶν 13 ὡς τῆς 1 ἐκ δραχμῶν 16 δραχμαὶ",PRICE,"receipt_price,rate_construction,priceword_ext,sale_verb",0.8,,
sb;20;14197,2,1,1,yes,ab,Entwurf einer Monatsabrechnung aus dem Heroninos - Archiv,Theadelphia (Arsinoites),26. Mai - 24. Juni 256,,0256-05-26,0256-06-24,πυρου,2,αρταβασ,28,δραχμαι,35.07,2,8,8,0,no,yes,no,,,,"δραχμαὶ 20
διεραματίταις ὑπὲρ τι μῆς εως πυροῦ ἀρτάβας δραχμαὶ 28
τίλλοντες λάχ ανον ἀρτάβας 2 ὡς τῆς δραχμαὶ 16 δραχμαὶ 32",PRICE,priceword_ext,0.6,,
