DDB_ID,XML_RelPath,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Score,Block_Match_Count,Grain_Hits,Unit_Hits,Money_Hits,Priceword_Hit,Number_Type_Summary,Num_Tag_Values,Num_Tag_Texts,Snippet_1,Snippet_2,Snippet_3
p.oxy;51;3633,p.oxy/p.oxy.51/p.oxy.51.3633.xml,Commodity Prices,Oxyrhynchos,V,,0401,0500,3,2,κριθ;σιτ,αρταβ,δηναρ;𐅵,no,num_tag,1;1/2;1/4;105;1050000;150;15000;1500000;2;200;225;2250000;3;30;300000;360;3600000;3900;39000000;4;450;4500000;5;7,Γϡ;α;β;γ;δ;ε;ζ;λ;ρε;ρν;σ;σκε;τξ;υν;𐅵,"Ἀφροδιτοπολίτου ἐπὶ μηνὸς Θώθ, Φαῶφι, Ἁθύρ, Χοίακ, οὕτως χρυσοῦ τοῦ νομίσματος α δηναρίων μυριάδες Γϡ ἀργύρου τῆς λίτρας α νομίσματα ε ἀργύρου ἀργοῦ τῆς λίτρας α νομίσματα δ 𐅵 δ σίτου τῆς ἀρτάβης α δηναρίων μυριάδες υν κριθῶν τῆς ἀρτάβης α δηναρίων μυριάδες σκε φακοῦ τῆς ἀρτάβης α δηναρίων μυριάδες ","κριθῶν τῆς ἀρτάβης α φακοῦ τῆς ἀρτάβης α ἀχύρου τῆς λίτρας α κρέως τῆς λίτρας α ἁλὸς τῆς ἀρτάβης α οἴνου διὰ ξεστῶν ζ ἐλαίου ῥαφανίνουῥεφανίνου τοῦ ξέστου α δηναρίων μυριάδες ἐπὶ μηνὸς Παχών, Παῦνι, Ἐπείφ, Μεσορή οὕτως χρυσοῦ τοῦ νομίσματος α δηναρίων μυριάδες ἀργύρου τῆς λίτρας α νομισμα ἀργύρου ἀρ",
p.oxy;52;3691,p.oxy/p.oxy.52/p.oxy.52.3691.xml,Attestation of Sale,Oxyrhynchos,25. - 29. Aug. 139,,0139-08-25,0139-08-29,3,1,πυρ,,δραχμ,yes,num_tag,2;200,,"ὡμολόγηται ἔτους δευτέρου Αὐτοκράτορος Καίσαρος Τίτου Αἰλίου Ἁδριανοῦ Ἀντωνείνου Σεβαστοῦ Εὐσεβοῦς ἐπαγομένων , ἐν Ὀξυρύγχων πόλει τῆς Θηβαΐδος. ὁμολογεῖ Σαραπίων Ἀδράστου τοῦ Διονυσίου μητρὸς Ἀρσινόης Θέωνος ἀπʼ Ὀξυρύγχων πόλεως τῷ ἑαυτοῦ ὁμογνησίῳ ἀδελφῷ Θέωνι ἐν ἀγυιᾷ ἐκμαρτυρεῖσθαι διὰ τῆσδε τῆς",,
p.oxy;54;3773r,p.oxy/p.oxy.54/p.oxy.54.3773r.xml,,,,,,,3,3,κριθ;σιτ,αρταβ,δηναρ;ταλαντ,no,num_tag,1;1000;1033;1166;1186;15;2;20;22;233;243;25;30;33;43;45;46;50;500;75,Α;Αλγ;Αρξϛ;Αρπϛ;α;β;ιε;κ;κβ;κε;λ;λγ;μγ;με;μϛ;ν;οε;σλγ;σμγ;φ,κριθῶν α τάλαντα κ φακοῦ α τάλαντα κ Φαῶφι νομισματίου ἀσήμου ν σίτου με κριθῶν φακοῦ λαχανοσπέρμου οἴνου ξέστου α τάλαντον α Ἁθὺρ νομισματίου τάλαντα βλγ δηνάρια φ ἀσήμου λίτρας α τάλαντα Αλγ δηνάρια φ σίτου ἀρτάβης α τάλαντα με κριθῶν ἀρτάβης α τάλαντα κ φακοῦ ἀρτάβης α τάλαντα κβ λαχανοσπέρμου ἀρ,Τῦβι νομισματίου τάλαντα σλγ δηνάρια φ ἀσήμου λίτρας α τάλαντα Αλγ δηνάρια φ σίτου ἀρτάβης α τάλαντα με κριθῶν ἀρτάβης α τάλαντα κε φακοῦ ἀρτάβης α τάλαντα κε λαχανοσπέρμου ἀρτάβης α τάλαντα ν οἴνου ξέστουἀρτάβης α τάλαντον α Μεχεὶρ νομισματίου τάλαντα σλγ δηνάρια φ ἀσήμου λίτρας α τάλαντα Αρξϛ δηνά,οἴνου ξέστου α τάλαντον α δηνάρια φ Παχὼν νομισματίου τάλαντα σμγ δηνάρια φ ἀσήμου λίτρας α τάλαντα Αρπϛ δηνάρια Α σίτου ἀρτάβης α τάλαντα ν κριθῶν ἀρτάβης α τάλαντα ιε φακοῦ ἀρτάβης α τάλαντα β λαχανοσπέρμου ἀρτάβης α τάλαντα οἴνου ξέστου α τάλαντον α δηνάρια φ Παῦνι νομισματίου τάλαντα σμγ δηνάρια
p.oxy;54;3773v,p.oxy/p.oxy.54/p.oxy.54.3773v.xml,,,,,,,3,1,κριθ;σιτ,αρταβ,δηναρ;ταλαντ,no,num_tag,1;1213;20;22;240;243;30;35;40;500;75;80,Ασιγ;α;κ;κβ;λ;λε;μ;οε;π;σμ;σμγ;φ,Θὼθ νομισματίου τάλαντα σμγ δηνάρια φ ἀσήμου λίτρας α τάλαντα Ασιγ δηνάρια φ σίτου ἀρτάβης α τάλαντα μ κριθῶν κ φακοῦ λε λαχανοσπέρμου π οἴνου α Φαῶφι νομισματίου σμ ἀσήμου Ασιγ δηνάρια φ σίτου μ κριθῶν κβ φακοῦ λ λαχανοσπέρμου οε οἴνου α Ἁθὺρ νομισματίου σμ ἀσήμου Ασιγ δηνάρια φ σίτου ἀρτάβης α,,
p.oxy;55;3800,p.oxy/p.oxy.55/p.oxy.55.3800.xml,Lease of Land,Oxyrhynchos,29. Sept. - 28. Okt. 219,,0219-09-29,0219-10-28,3,1,πυρ,αρταβ;μετρ,δραχμ,no,num_tag,1/2;3;4;44;6;8,γ,ἐμίσθωσαν Αὐρήλιοι Συρίων πρεσβύτερος υ καὶ Ἡρα κλιανὸς ὁ καὶ Σαραπίων ἀμφότε ροι ἀπʼ Ὀξυρύγχων πόλεως Αὐρη λίῳ Ἀμμωνᾶτι ρᾶτος μητρὸς Ταυσείριος ἀπὸ κώμης Ψώβθεως ἀπηλιώτου εἰς ἔτη τέσσαρα ἀπὸ τοῦ ἐνεστῶτος γ ἔτους τὰς ἀναγραφομέ νας εἰς Στρατιωνος περὶ τὴν αὐτὴν Ψῶβθιν βασιλικῆς γῆς ἀρούρας ἓξ ἢ ὅσ,,
p.oxy;55;3801,p.oxy/p.oxy.55/p.oxy.55.3801.xml,Order to Supply,Oxyrhynchos,13. Sept. 295 (Tag unsicher),0295-09-13,,,3,1,σιτ,αρταβ,,yes,num_tag,11;12;15;4;5,δ;ια;ιβ;ιε,"Εὐνόϊος Ἀσκλᾷ γεωργῷ χαίρειν. δὸς Μέλανι σίτου ἀρτάβας πέντε , ὧν τιμὴν δώσειδώσι. σεσημείωμαι. ἔτους ιβ καὶ ια καὶ δ , Θὼθ ιε.",,
p.oxy;56;3874,p.oxy/p.oxy.56/p.oxy.56.3874.xml,Account,Oxyrhynchos,345 - 346 (?),,0345,0346,3,1,σιτ,,δηναρ;δραχμ;ταλαντ;𐅵,yes,num_tag,1;1/2;10;12;1283;160;1600;176;18;190;2;20;2000;220;24;25;253;300;3040;350;353;38;380000;40;4000;430000;433;5;50;5200;632;666;7996;8;80,Ασπγ;Αχ;Β;Γμ;Δ;Εσ;Ζϡϙϛ;α;β;ε;η;ι;ιβ;ιη;κ;κδ;κε;λη;μ;ν;π;ρξ;ροϛ;ρϙ;σκ;σνγ;τ;τν;τνγ;υλγ;χλβ;χξϛ;𐅵,ἀναλώματος Θεοδώρῳ ἐπιμελητῇ Βαβυλῶνος ὑπὲρ τιμῆς κρέως τάλαντα τ εἰς τὴν δημοσίαν τράπεζαν ὑπὲρ ἐσθῆτος τιρώνωντιρόνων τάλαντα τν ἀλλαγῆς καὶ κυρακηθι τάλαντα η τιμῆς νομισματίουνομιδμαθίου ἑνὸς εἰς τοὺς βουρδῶνας κομοδίου τάλαντα σνγ δραχμαὶ Β Νείλῳ ὑπὲρ μισθοῦ προπομποῦ τάλαντα ν τοῖς ὀφφικιαλίοι,,
p.oxy;57;3905,p.oxy/p.oxy.57/p.oxy.57.3905.xml,Application for Seed - Corn,Pela (Oxyrhynchites),Ende 99,,0099-10,0099-12,3,1,πυρ;σιτ,αρταβ,𐅵,no,num_tag,1;1/2;17;2;3;30;36;40;45;61;7;70;73,α;β;γ;ζ;ιζ;λ;λϛ;μ;με;ξα;ο;ογ;𐅵,Δίωι στρατηγῷ παρὰ Νουμηνίου τοῦ καὶ Πανεχώτου Ἀπολλωνίου τοῦ Ἀπολλωνίου μητρὸς Διεεῦτος ὡς ἐτῶν ιζ ἀσήμου καὶ Ἀπολλωνίου τοῦ Ἀπολλωνίου τοῦ καὶ Τοτοέως μητρὸς η ὡς ἐτῶν ογ οὐλὴ ἀντικνημίῳ ἀριστερῷ καὶ Τοτοέως μητρὸς Σεναπολλωνίας ὡς ἐτῶν λ οὐλὴ ἀντικνημίῳ ἀριστερῷ καὶ Ἱππολύτου Πιταίου τοῦ Πιταίου ,,
p.oxy;57;3906,p.oxy/p.oxy.57/p.oxy.57.3906.xml,Application for Seed - Corn,Oxyrhynchos,Ende 229,,0229-10,0229-12,3,1,πυρ,αρταβ,δραχμ;χαλκ;𐅵,no,num_tag,1/128;1/16;1/2;1/32;1/4;1/64;1/8;12;19;2;26;3;3/4;5;6;7;8;9,β;γ;δ;διώβολον;ε;ζ;η;θ;ιβ;ιθ;ιϛ;κϛ;λβ;ξδ;πεντώβολον;ρκη;ϛ;𐅵;𐅸,κωμογραμματεῖ Χύσεως καὶ ἄλλων κωμῶν τῆς Ἄνω τοπαρχίας παρὰ Αὐρηλίων Ἰουλίου Ἀμμωνίου μητρὸς Σαρος καὶ Ἀκαιραίου Παποντῶτος μητρὸς Διονυσίας καὶ Κοπρέως Σαρᾶτος μητρὸς Ταύριος καὶ Παποντῶτος Κορνηλίου μητρὸς Σάψιος πάντων ἀπὸ κώμης Σιγκέφα. αἰτούμεθα ἐπιστα λῆναι εἰς σπέρματαπερμ δάνειαδάνια ἀπὸ πυρ,,
p.oxy;57;3911,p.oxy/p.oxy.57/p.oxy.57.3911.xml,Lease of Land,Pimpasi (Oxyrhynchites?),199,0199,,,3,1,πυρ;σιτ,αρταβ,δραχμ,no,num_tag,1/2;2;20;22;24;4;5;6;8;9,δ;η;θ;κβ,δώρᾳ τῇῇ καὶ Σι διὰ οδώρου τοῦ καὶ ἐπιτρόπου παρὰ Πανε χώτου Ἀγάθωνος μητρὸς ηουτος ἀπὸ Ε καταγινομένου ἐν ἐποικίῳ Κοληου. ὁμολογῶ μεμισθῶσθαι παρὰ σοῦ ἐπὶ χρόνον ἔ τη δύο ἀπὸ τοῦ ἐνεστῶτος η ἔτους ἀπὸ τῶν ὑπαρχόντων σοι περὶ κώμην Πιμπασι ἐκ τοῦ Χμο κλήρου ἀρούρας πέν τε ἥμισυ τὰς προγεωργου μένας ,,
p.oxy;58;3915,p.oxy/p.oxy.58/p.oxy.58.3915.xml,Sale of a Camel,Oxyrhynchos,7. - 8. Sept. 30,,0030-09-07,0030-09-08,3,1,πυρ,,δραχμ,yes,num_tag,1;10;11;17;2,ι;ια;ιζ,"Ἀντεῖς Τιτᾶνος τῶν ἀπʼ Ὀξυρύγχων πόλεως Ἰουλίωι Φλώρωι Βώλα θεοῦ Σεβαστοῦ ἀπελευθέρου ἀπελευθέρωι χαίρειν. ὁμολο γῶ πεπρακέναι σοι τὸν ὑπάρχοντά μοι κάμηλον πυρρὸν πρωτοβόλον χαρα κτῆρας δύο ἔχοντα, ἐπὶ τοῦ μὲν δεξιοῦ μηροῦ ἕνα καὶ ἐκἐγ δεξιῶν τραχήλου τὸν ἄλλον, σὺν τῇ τούτου σαγῇ οἵα ποτʼ ἐστὶν, κ",,
p.oxy;60;4087,p.oxy/p.oxy.60/p.oxy.60.4087.xml,Mansio Accounts,Oxyrhynchos,IV,,0301,0400,3,4,κριθ;σιτ,αρταβ,χαλκ;𐅵,no,num_tag,1;1/12;1/2;1/24;1/3;10;1080;11;12;1200;13;14;1440;15;156;16;1680;17;1749;18;1800;2;20;200;22;24;240;25;26;27;28;29;291;3;30;34480;36;4;42;4480;45;456;473;48;5;52;54;6;60;69804;7;72;724;78;8;80;84;862;874;9;90;900;960;9804,Απ;Ασ;Αυμ;Αχπ;Αψμθ;Αω;Δυπ;Θωδ;α;β;γ;δ;ε;ζ;η;θ;ι;ια;ιβ;ιγ;ιδ;ιε;ιζ;ιη;ιϛ;κ;κβ;κδ;κε;κζ;κη;κθ;κϛ;λ;λϛ;μβ;με;μη;νβ;νδ;ξ;οβ;οη;π;πδ;ρνϛ;σ;σμ;σϙα;υνϛ;υογ;ψκδ;ωξβ;ωοδ;ϙ;ϛ;ϡ;ϡξ;𐅵,ὑπατείας ἐπάρχων τῆς Θηβαΐδος ἐν μονῇ Τακόνα ὑπὲρ ἡμέρας α Θὼθ λ καὶ ἐν τῇ πόλει ὑπὲρ ἡμερῶν β Φαῶφι α καὶ β γίνονται ἡμέραι γ ἡμερησίως ἀννῶναι δ κάπιτα δ γίνονται ἄρτων ἀννῶναι ιβ οἴνου ξέσται ιβ κρέως λίτραι ϛ κριθῶν κάπιτα ιβ οἱ μόδιοι ϛ ἀχύρου κάπιτα ιβ αἱ λίτραι σμ κατερχομένοις ἀπὸ Θηβαΐδος ἐ,ἀνθρώποις καὶ κτῆσιν παλατίνου ἀνερχομένοις εἰς Θηβαΐδα ἐν μονῇ Τακόνα ὑπὲρ ἡμέρας α Φαῶφι βε καὶ ἐν τῇ πόλει ὑπὲρ ἡμερῶν β Φαῶφι κϛ καὶ κζ γίνονται ἡμέραι γ ἡμερησίως ἀννῶναι λ κάπιτα λ γίνονται ἄρτων ἀννῶναι ϙ οἴνου ξέσται ϙ κρέως λίτραι με κριθῶν κάπιτα ϙ οἱ μόδιοι με ἀχύρου κάπιτα ϙ αἱ λίτραι Αω,ὑπατείας ἐπάρχων ἀνθρώποις καὶ κτῆσιν λαμπροτάτου λυ κατερχομένοις ἀπὸ Θηβαΐδος ἐν τῇ πόλει ὑπὲρ ἡμερῶν β Φαῶφι κη καὶ βθ καὶ Τακόνα ὑπὲρ ἡμέρας α Φαῶφι λ γίνονται ἡμέραι γ ἡμερησίως ἀννῶναι κ κάπιτα κ γίνονται ἄρτων ἀννῶναι ξ οἴνου ξέσται ξ κρέως λίτραι λ κριθῶνκάπιταξ οἱ μόδιοι λ ἀχύρου λίτραι Ασ 
p.oxy;60;4089,p.oxy/p.oxy.60/p.oxy.60.4089.xml,Financial Report to the Strategus,Oxyrhynchos,29. Okt. - 27. Nov. 351,,0351-10-29,0351-11-27,3,2,κριθ;σιτ,αρταβ,𐅵,no,num_tag,1/12;1/2;1/3;1/4;10;11;12;140;18;19;2;2/3;20;210;236;24;270;272;3;30;32;329;4;5;51;53;542;6;7;8;9;92,β;γ;δ;ε;ζ;η;θ;ι;ια;ιβ;ιη;ιθ;κ;κδ;λ;λβ;να;νγ;ρμ;σι;σλϛ;σο;σοβ;τκθ;φμβ;ϙβ;ϛ;𐅵;𐅷,μετὰ τὴν ὑπατείαν Φλαουίων Σεργίου καὶ ΝιγρινιανοῦΝιγριανοῦ τῶν λαμπροτάτων. Φλαουΐῳ Παιανίῳ στρατηγῷ Ὀξυρυγχίτου παρὰ Αὐρηλίου Κολοβοῦ Θεοδώρου βουλευτοῦ τῆς αὐτῆς πόλεως ἐπιμελητοῦ φρουρίου κάστρων Ψώβθεως τοῦ Ὀξυρυγχίτου νομοῦ. ἐπι ζητοῦντιἐπιζητουντιν σοι τὸν λόγον τῆς γεγενημένης ὑπʼ ἐμοῦ παραλ,κριθῆς ὁμοίως λημμάτων λοιπογραφούμεναι ἀπὸ λόγου μηνὸς Μεσορὴ ἀρτάβαι σοβ γ καὶ προσεγένετο τῷδε τῷ λόγῳ ἀρτάβαι σο ὧν πολιτῶν ἀρτάβαι σι 𐅵 ὧν Μακρόβιος ἀπὸ ἡγεμονιῶνἡγεμωνιῶν καὶ Φλάουιος Κρησκέντιος ἀρτάβαι ρμ ἹερακοῦςἹερακουδος ἡτης καὶ ΔημητρίαΔημητριας ἀρτάβαι ιθ 𐅵 Ὡριγενία θυγάτηρ Φιλοξένου ἀ,
p.oxy;62;4336,p.oxy/p.oxy.62/p.oxy.62.4336.xml,Receipts Relating to Julius Theon,Oxyrhynchos,172 - 173 (?),,0172,0173,3,2,πυρ;σιτ,αρταβ;μετρ;χοινι,δραχμ;οβολ,no,num_tag,1;1/2;1/4;10;11;142;160;180;20;23;26;3;5;6;73;8;81;9,α;γ;δ;ε;εἴκοσι;η;θ;ι;ια;κ;κγ;κϛ;ογ;πα;ρμβ;ρξ;ρπ;ϛ;ἡμιωβέλιον,"ωνος ἀπʼ Ὀξυρύγχων πόλεως Πετεχὼν ἉρπαήσιοςΠετεχον αρπαησις μητρὸς ἀπὸ ΚερκεμούνεωςΚερκεμόνηως κατα ν ΤερύθεωςΔερύθεως χαίρεινχαίριν. ὁμο λογῶχαίριν. ὁμω λογῶ ἐσχηκέναι παρὰ σοῦ εἰςσες χρῆσιν δικαίῳ χειρογράφουδικάου χιρογράφου και ον ἄλλας δραχμὰςδραχμὸς εἴκοσι, γίνονται δραχμαὶ κ σς Κλαύδιος Φοῦσκ",Κλαύδιος Φοῦσκος φροντιστὴς Ἰουλίου Θέωνος γενομένου ἀρχιδικαστοῦ καὶ ὑπομνηματογράφου καὶ ὡς χρηματίζει Πετεχῶντι Ἁρπαήσιος γεωργῷ χαίρειν. παρεμετρήθην παρὰ σοῦ ἀφʼ ὧν ὀφείλεις ἐκφορίων γενήματος θ ἔτους ὑπὸ προστ Τερύθεως πυροῦ μέτρῳ ἡμιαρταβίῳ παραλημπτικῷ τῆς οὐσίας ἀρτάβας ἑβδομήκοντα τρεῖς τέ,
